DATE,DYCO
2013-04-16,0.00985293
2013-04-17,-0.00969481
2013-04-18,0.00191373
2013-04-19,0.01098195
2013-04-22,0.00204001
2013-04-23,0.003761
2013-04-24,-6.802e-05
2013-04-25,-0.00155025
2013-04-26,-0.01501083
2013-04-29,0.00384659
2013-04-30,0.01415351
2013-05-02,-0.0014304
2013-05-03,0.00572868
2013-05-06,-0.00273719
2013-05-07,0.0045047
2013-05-08,0.00011584
2013-05-09,-0.0008706
2013-05-10,-0.00115524
2013-05-13,-0.00886887
2013-05-14,0.00674186
2013-05-15,0.00084521
2013-05-16,-0.00152089
2013-05-17,0.00697089
2013-05-20,0.00438307
2013-05-21,0.00764494
2013-05-22,0.00321315
2013-05-23,-0.00440138
2013-05-24,0.00356457
2013-05-27,-0.00105969
2013-05-28,0.0036005
2013-05-29,-0.00849156
2013-05-31,-0.00183913
2013-06-03,0.00107038
2013-06-04,-0.0008675
2013-06-05,-0.01184356
2013-06-06,-7.159e-05
2013-06-07,-0.00757679
2013-06-10,-0.00192816
2013-06-11,-0.01592809
2013-06-12,-0.00151457
2013-06-13,0.01168605
2013-06-14,-0.00615448
2013-06-17,0.00441525
2013-06-18,0.00160771
2013-06-19,-0.013727
2013-06-20,-0.00104562
2013-06-21,-0.00890084
2013-06-24,-0.01986933
2013-06-25,0.00145806
2013-06-26,0.0034471
2013-06-27,0.01093804
2013-06-28,0.00770621
2013-07-01,0.00530428
2013-07-02,-0.01819135
2013-07-03,-0.00221411
2013-07-04,0.00946622
2013-07-05,-0.00860617
2013-07-08,0.00432995
2013-07-09,0.00059235
2013-07-10,0.00507641
2013-07-11,0.01502873
2013-07-12,-0.01012349
2013-07-15,0.00462049
2013-07-16,0.00469592
2013-07-17,0.00211196
2013-07-18,0.00013909
2013-07-19,-0.00322228
2013-07-22,0.0079734
2013-07-23,-5.028e-05
2013-07-24,0.00190227
2013-07-25,0.00638093
2013-07-26,0.00164168
2013-07-29,-0.00068971
2013-07-30,-0.00069754
2013-07-31,0.00251508
2013-08-01,0.01343882
2013-08-02,-0.00446622
2013-08-05,0.0037292
2013-08-06,-0.0121506
2013-08-07,0.00230505
2013-08-08,0.0117237
2013-08-09,-0.00023688
2013-08-12,0.00728135
2013-08-13,0.00726695
2013-08-14,-0.00593982
2013-08-15,-0.00671307
2013-08-16,0.00458959
2013-08-19,-0.00366204
2013-08-20,-0.00991189
2013-08-21,0.00482198
2013-08-22,0.00647507
2013-08-23,0.00366301
2013-08-26,-0.00309305
2013-08-27,-0.01187761
2013-08-28,-0.01060931
2013-08-29,0.0062828
2013-08-30,0.00674008
2013-09-02,0.0074027
2013-09-03,-0.00343867
2013-09-04,-0.00078141
2013-09-05,-0.00030939
2013-09-06,0.00621889
2013-09-09,0.00780499
2013-09-10,0.00364886
2013-09-11,-0.00105923
2013-09-12,-0.00339494
2013-09-13,0.00519205
2013-09-16,0.0029709
2013-09-17,-0.0001968
2013-09-18,0.004827
2013-09-19,-0.00230826
2013-09-20,-0.00935235
2013-09-23,0.00221699
2013-09-24,0.00039883
2013-09-25,0.00567181
2013-09-26,0.00058826
2013-09-27,0.00747203
2013-09-30,-0.01313668
2013-10-01,0.00717997
2013-10-02,-0.00650024
2013-10-03,-0.0055248
2013-10-04,0.00580896
2013-10-07,0.00061163
2013-10-08,-0.00023331
2013-10-09,0.00019877
2013-10-10,0.0031399
2013-10-11,0.00276774
2013-10-14,0.00441963
2013-10-15,6.638e-05
2013-10-16,0.00109383
2013-10-17,0.00264605
2013-10-18,0.00657074
2013-10-21,-0.0018312
2013-10-22,0.00387816
2013-10-23,-0.006465
2013-10-24,0.00119319
2013-10-25,-0.00374471
2013-10-28,0.00420312
2013-10-29,0.00467577
2013-10-30,-0.00177146
2013-10-31,0.01247287
2013-11-01,0.00096457
2013-11-04,-0.00071972
2013-11-05,-0.0023499
2013-11-06,-0.00376185
2013-11-07,-0.00385662
2013-11-08,-0.00458212
2013-11-11,0.00902969
2013-11-12,-0.00465258
2013-11-13,0.00403058
2013-11-14,0.01091148
2013-11-18,-0.00674052
2013-11-19,-0.01383663
2013-11-20,0.00037706
2013-11-21,0.00259378
2013-11-22,-0.00248036
2013-11-25,-0.00540374
2013-11-26,0.00135923
2013-11-27,0.00749456
2013-11-28,0.00540467
2013-11-29,0.00822039
2013-12-02,-0.00503925
2013-12-03,-0.00824194
2013-12-04,-0.00389912
2013-12-05,-0.00256374
2013-12-06,0.00048144
2013-12-09,0.00139958
2013-12-10,-0.00659319
2013-12-11,-0.00609329
2013-12-12,-0.00048269
2013-12-13,-0.00279015
2013-12-16,0.00244813
2013-12-17,-0.00170597
2013-12-18,0.00581745
2013-12-19,0.00762707
2013-12-20,0.00184649
2013-12-23,-0.00038745
2013-12-24,-0.00061661
2013-12-26,-0.00296716
2013-12-27,0.00338601
2013-12-30,0.00411331
2013-12-31,0.00056306
2014-01-02,-0.00745313
2014-01-03,6.486e-05
2014-01-06,-0.00367393
2014-01-07,-0.00257419
2014-01-08,0.00432932
2014-01-09,-0.00932929
2014-01-10,0.00025168
2014-01-13,-0.00645826
2014-01-14,0.00355379
2014-01-15,-0.0004251
2014-01-16,0.00196746
2014-01-17,-0.00829357
2014-01-20,-0.00591545
2014-01-21,0.00091809
2014-01-22,0.00903199
2014-01-23,-0.00988637
2014-01-24,-0.00691361
2014-01-27,0.00096178
2014-01-28,0.00339593
2014-01-29,-0.00268487
2014-01-30,-0.00697406
2014-01-31,0.00531726
2014-02-03,-0.01560342
2014-02-04,0.00679821
2014-02-05,-0.00367889
2014-02-06,0.01518921
2014-02-07,-0.00063895
2014-02-10,-0.00124984
2014-02-11,0.01137688
2014-02-12,-0.00114967
2014-02-13,-0.00548275
2014-02-14,0.00315051
2014-02-17,-0.00565119
2014-02-18,-0.00843386
2014-02-19,0.0052617
2014-02-20,-0.0015746
2014-02-21,0.00233424
2014-02-24,-0.00141275
2014-02-25,-0.00863557
2014-02-26,0.00256465
2014-02-27,0.00637758
2014-02-28,-0.00526213
2014-03-05,-0.0094391
2014-03-06,0.00786947
2014-03-07,-0.00727118
2014-03-10,-0.00579223
2014-03-11,0.00502202
2014-03-12,-0.00104755
2014-03-13,-0.00507136
2014-03-14,-0.00991184
2014-03-17,0.0028424
2014-03-18,0.01436703
2014-03-19,0.00383923
2014-03-20,0.00543109
2014-03-21,0.00194726
2014-03-24,0.00762824
2014-03-25,0.00216576
2014-03-26,-0.00122195
2014-03-27,0.01281791
2014-03-28,0.0013547
2014-03-31,0.01075557
2014-04-01,-0.00162241
2014-04-02,0.01665718
2014-04-03,-0.00179265
2014-04-04,-0.01235949
2014-04-07,0.00514687
2014-04-08,-0.00845164
2014-04-09,-0.00443324
2014-04-10,-0.00061411
2014-04-11,0.01185042
2014-04-14,-0.0020029
2014-04-15,-0.00701523
2014-04-16,0.01022632
2014-04-17,0.01200408
2014-04-22,0.00329453
2014-04-23,-0.00747079
2014-04-24,0.00285359
2014-04-25,-0.00327855
2014-04-28,-0.00470277
2014-04-29,0.00788989
2014-04-30,0.00205959
2014-05-02,0.00845555
2014-05-05,0.00871614
2014-05-06,-0.00140114
2014-05-07,0.00272771
2014-05-08,-0.00664121
2014-05-09,-0.00226557
2014-05-12,0.01029038
2014-05-13,-0.00421203
2014-05-14,0.00452421
2014-05-15,-0.00614489
2014-05-16,0.0023613
2014-05-19,-0.00588397
2014-05-20,-0.00613805
2014-05-21,-0.00404367
2014-05-22,0.00696669
2014-05-23,2.719e-05
2014-05-26,0.00334765
2014-05-27,-0.00587254
2014-05-28,0.00651236
2014-05-29,-0.00479537
2014-05-30,-0.00695405
2014-06-02,0.00742272
2014-06-03,0.00675209
2014-06-04,-0.00150297
2014-06-05,-0.0034538
2014-06-06,0.01143952
2014-06-09,0.00979558
2014-06-10,0.00465249
2014-06-11,0.00880553
2014-06-12,-0.00044967
2014-06-13,-0.00295156
2014-06-16,0.00095022
2014-06-17,0.00131719
2014-06-18,0.0052859
2014-06-20,-0.00388269
2014-06-23,-0.00572098
2014-06-24,0.00602159
2014-06-25,-0.01207992
2014-06-26,-7.782e-05
2014-06-27,-0.00425898
2014-06-30,0.00116878
2014-07-01,-0.0013668
2014-07-02,-0.0057208
2014-07-03,0.00790628
2014-07-04,-0.00074527
2014-07-07,0.00258939
2014-07-08,-0.00148679
2014-07-09,0.00037388
2014-07-10,0.0100112
2014-07-11,0.00094799
2014-07-14,0.00602103
2014-07-15,0.00048786
2014-07-16,-0.00679634
2014-07-17,-0.00072147
2014-07-18,0.01177566
2014-07-21,0.00368622
2014-07-22,0.00452428
2014-07-23,-0.00392049
2014-07-24,0.00410173
2014-07-25,-0.00028797
2014-07-28,-0.00260301
2014-07-29,-0.00785285
2014-07-30,-0.00313613
2014-07-31,-0.00629764
2014-08-01,-0.00282488
2014-08-04,0.00896358
2014-08-05,-2.634e-05
2014-08-06,-0.00147399
2014-08-07,-0.0037996
2014-08-08,-0.00492103
2014-08-11,0.00969609
2014-08-12,-0.00209118
2014-08-13,-0.00549776
2014-08-14,0.0020159
2014-08-15,0.00939077
2014-08-18,0.00476976
2014-08-19,0.00735048
2014-08-20,-0.00054754
2014-08-21,0.00347494
2014-08-22,-0.00173201
2014-08-25,0.01214101
2014-08-26,-0.00144357
2014-08-27,0.00931329
2014-08-28,-0.00707706
2014-08-29,0.00995334
2014-09-01,-0.00084239
2014-09-02,0.00422483
2014-09-03,-0.00071173
2014-09-04,-0.00311384
2014-09-05,-0.0017123
2014-09-08,-0.00883656
2014-09-09,-0.0042823
2014-09-10,-0.00448121
2014-09-11,-0.00063072
2014-09-12,-0.00826249
2014-09-15,0.00959126
2014-09-16,0.00934146
2014-09-17,0.00145369
2014-09-18,-0.00356948
2014-09-19,-0.00794279
2014-09-22,-0.00959191
2014-09-23,0.00024096
2014-09-24,0.00488559
2014-09-25,-0.0098524
2014-09-26,0.01037069
2014-09-29,-0.01689175
2014-09-30,-0.00309996
2014-10-01,-0.01111569
2014-10-02,0.00342798
2014-10-03,0.00932422
2014-10-06,0.01952716
2014-10-07,0.00179072
2014-10-08,-0.0050648
2014-10-09,0.00275271
2014-10-10,-0.01465074
2014-10-13,0.02140388
2014-10-14,0.00123068
2014-10-15,-0.01612988
2014-10-16,-0.01571421
2014-10-17,0.01408122
2014-10-20,-0.01159472
2014-10-21,-0.01860262
2014-10-22,-0.0009999
2014-10-23,-0.01389944
2014-10-24,0.00949328
2014-10-27,-0.00197503
2014-10-28,0.02043492
2014-10-29,-0.01844809
2014-10-30,0.01138413
2014-10-31,0.03047463
2014-11-03,-0.00317557
2014-11-04,0.00325532
2014-11-05,-0.00542833
2014-11-06,-0.01265893
2014-11-07,0.00690531
2014-11-10,-0.00929364
2014-11-11,0.00309448
2014-11-12,0.00416225
2014-11-13,-0.00444825
2014-11-14,0.00373512
2014-11-17,-0.00290563
2014-11-18,0.00849123
2014-11-19,0.01193035
2014-11-20,-0.00097113
2014-11-21,0.01967473
2014-11-24,5.87e-06
2014-11-25,0.00066445
2014-11-26,-0.00613494
2014-11-27,0.00129978
2014-11-28,0.01170089
2014-12-01,-0.02725947
2014-12-02,-0.00391356
2014-12-03,0.00312763
2014-12-04,-0.00480796
2014-12-05,0.00766249
2014-12-08,-0.01509442
2014-12-09,-0.00536811
2014-12-10,-0.0020838
2014-12-11,0.00220388
2014-12-12,-0.01892523
2014-12-15,-0.00932821
2014-12-16,0.0087193
2014-12-17,0.01461686
2014-12-18,-0.00298744
2014-12-19,0.01217503
2014-12-22,0.00457031
2014-12-23,0.0094898
2014-12-24,7.122e-05
2014-12-26,-0.0075186
2014-12-29,0.00803881
2014-12-30,-0.00756359
2014-12-31,0.00055074
2015-01-02,-0.01220543
2015-01-05,-0.01092738
2015-01-06,-0.00183455
2015-01-07,0.01266368
2015-01-08,0.00493929
2015-01-09,-0.01707771
2015-01-12,-0.00407455
2015-01-13,-0.00319447
2015-01-14,-0.00769793
2015-01-15,0.00518047
2015-01-16,0.01188997
2015-01-19,-0.00974699
2015-01-20,0.00178695
2015-01-21,0.01062989
2015-01-22,-0.00124934
2015-01-23,-0.00213402
2015-01-26,-0.0056701
2015-01-27,-0.00270555
2015-01-28,-0.00402529
2015-01-29,0.01068943
2015-01-30,-0.00069714
2015-02-02,0.01087639
2015-02-03,0.00913715
2015-02-04,0.00753211
2015-02-05,0.00320938
2015-02-06,-0.00125873
2015-02-09,0.00486986
2015-02-10,-0.00233789
2015-02-11,0.00282166
2015-02-12,0.00817916
2015-02-13,0.01194975
2015-02-18,0.00908998
2015-02-19,0.00623335
2015-02-20,0.00184247
2015-02-23,0.00185515
2015-02-24,0.00242369
2015-02-25,0.00602537
2015-02-26,0.00274378
2015-02-27,-0.00662938
2015-03-02,-0.00057561
2015-03-03,0.00395614
2015-03-04,0.00339153
2015-03-05,0.00390622
2015-03-06,0.00211057
2015-03-09,-0.00204037
2015-03-10,-0.01035329
2015-03-11,0.00938562
2015-03-12,0.00370762
2015-03-13,0.00672586
2015-03-16,0.00262799
2015-03-17,0.01514338
2015-03-18,0.01360587
2015-03-19,-0.00290697
2015-03-20,0.006641
2015-03-23,-0.0056215
2015-03-24,-0.00542525
2015-03-25,0.00899674
2015-03-26,-0.0085658
2015-03-27,-0.00254923
2015-03-30,0.00894874
2015-03-31,-0.00522059
2015-04-01,0.01179181
2015-04-02,0.00348097
2015-04-06,0.00421515
2015-04-07,0.00193416
2015-04-08,-0.00514087
2015-04-09,-0.00384421
2015-04-10,0.00579021
2015-04-13,0.00138305
2015-04-14,-0.00592898
2015-04-15,0.00358005
2015-04-16,-0.00822698
2015-04-17,-0.00012298
2015-04-20,-0.00401246
2015-04-22,0.00414287
2015-04-23,0.00660604
2015-04-24,0.0039638
2015-04-27,-0.01076046
2015-04-28,0.0027648
2015-04-29,-0.0030949
2015-04-30,0.02130435
2015-05-04,0.01443275
2015-05-05,-0.00701949
2015-05-06,-0.00273756
2015-05-07,-0.00158647
2015-05-08,0.00437125
2015-05-11,0.00252348
2015-05-12,-0.00197808
2015-05-13,-0.00117348
2015-05-14,-0.00120215
2015-05-15,0.00771248
2015-05-18,-0.00325568
2015-05-19,-0.0043239
2015-05-20,-0.00492132
2015-05-21,0.00645575
2015-05-22,0.00198493
2015-05-25,0.00301572
2015-05-26,-0.00343175
2015-05-27,0.00400753
2015-05-28,0.00190578
2015-05-29,-0.0047755
2015-06-01,-0.00061361
2015-06-02,0.00705831
2015-06-03,-0.00504427
2015-06-05,-0.0028717
2015-06-08,-0.00329974
2015-06-09,-0.00241997
2015-06-10,0.01132978
2015-06-11,-0.00116726
2015-06-12,-0.00246657
2015-06-15,0.00108617
2015-06-16,-0.00411626
2015-06-17,-0.0047906
2015-06-18,0.00518661
2015-06-19,0.00132169
2015-06-22,0.00118585
2015-06-23,0.00195347
2015-06-24,0.00160415
2015-06-25,0.00337575
2015-06-26,0.00326417
2015-06-29,-0.0108064
2015-06-30,-0.00057232
2015-07-01,0.00734631
2015-07-02,-0.00086066
2015-07-03,-0.00016204
2015-07-06,-0.00250428
2015-07-07,0.00296533
2015-07-08,-0.0002121
2015-07-09,0.00111044
2015-07-10,0.00117728
2015-07-13,-0.00188501
2015-07-14,-0.00123801
2015-07-15,0.00143833
2015-07-16,0.00227111
2015-07-17,0.00206721
2015-07-20,-0.00353137
2015-07-21,-0.00916785
2015-07-22,0.00335124
2015-07-23,-0.00196219
2015-07-24,0.00203467
2015-07-27,-0.00390081
2015-07-28,0.00929677
2015-07-29,-0.00285361
2015-07-30,0.00217497
2015-07-31,0.01202233
2015-08-03,-0.00644603
2015-08-04,0.00016646
2015-08-05,0.0058517
2015-08-06,-0.00379522
2015-08-07,-0.0148257
2015-08-10,0.00208941
2015-08-11,-0.0046516
2015-08-12,-0.00572506
2015-08-13,0.00258501
2015-08-14,-0.00792458
2015-08-17,0.00257232
2015-08-18,0.00247727
2015-08-19,-0.00893743
2015-08-20,-0.0056832
2015-08-21,-0.01055981
2015-08-24,-0.01446264
2015-08-25,0.00646822
2015-08-26,0.01429684
2015-08-27,0.01706269
2015-08-28,-0.00734096
2015-08-31,-0.00889495
2015-09-01,-0.01482075
2015-09-02,0.0045697
2015-09-03,0.01229718
2015-09-04,-0.01203983
2015-09-08,0.00275099
2015-09-09,0.00297572
2015-09-10,0.00262136
2015-09-11,-0.00050066
2015-09-14,0.01420063
2015-09-15,0.00064821
2015-09-16,0.01966057
2015-09-17,6.482e-05
2015-09-18,-0.01749727
2015-09-21,-0.00474153
2015-09-22,-0.00834577
2015-09-23,-0.0078615
2015-09-24,-0.00203396
2015-09-25,-0.00429779
2015-09-28,-0.01500086
2015-09-29,0.00846446
2015-09-30,0.00568617
2015-10-01,0.00637029
2015-10-02,0.02782996
2015-10-05,0.00446519
2015-10-06,0.00784951
2015-10-07,0.01480317
2015-10-08,0.00357482
2015-10-09,0.00616613
2015-10-13,-0.02165231
2015-10-14,-0.00529053
2015-10-15,0.01221504
2015-10-16,0.00751201
2015-10-19,0.00624698
2015-10-20,-0.00594691
2015-10-21,-0.00063637
2015-10-22,0.01048819
2015-10-23,-0.00438857
2015-10-26,-0.00750437
2015-10-27,0.00170531
2015-10-28,-0.00775806
2015-10-29,-0.01294282
2015-10-30,0.00281317
2015-11-03,0.02417555
2015-11-04,-0.0015809
2015-11-05,0.00187603
2015-11-06,-0.01267307
2015-11-09,-0.0119755
2015-11-10,0.00373562
2015-11-11,0.01184451
2015-11-12,0.00122843
2015-11-13,-0.0071138
2015-11-16,-0.00136653
2015-11-17,0.00747319
2015-11-18,0.00142657
2015-11-19,0.00794068
2015-11-20,0.00012452
2015-11-23,0.00202608
2015-11-24,-0.00025776
2015-11-25,-0.01429178
2015-11-26,-0.00135726
2015-11-27,-0.01529044
2015-11-30,-0.01389253
2015-12-01,0.00438744
2015-12-02,-0.00304107
2015-12-03,0.01593321
2015-12-04,-0.01370095
2015-12-07,0.00416389
2015-12-08,-0.00862883
2015-12-09,0.01753044
2015-12-10,-0.00455289
2015-12-11,-9.256e-05
2015-12-14,-0.00953518
2015-12-15,-0.00054771
2015-12-16,0.00409532
2015-12-17,0.0065031
2015-12-18,-0.01782088
2015-12-21,-0.00520145
2015-12-22,-0.00106336
2015-12-23,0.00474088
2015-12-24,5.246e-05
2015-12-28,-0.00480647
2015-12-29,0.00261584
2015-12-30,0.00380425
2015-12-31,-0.00055789
2016-01-04,-0.02088744
2016-01-05,0.01087269
2016-01-06,-0.00559986
2016-01-07,-0.00654168
2016-01-08,-0.00280591
2016-01-11,-0.01078358
2016-01-12,-0.00408019
2016-01-13,-0.00567799
2016-01-14,0.00373062
2016-01-15,-0.00467096
2016-01-18,-0.0105423
2016-01-19,0.00631359
2016-01-20,-0.00159046
2016-01-21,0.00385826
2016-01-22,0.00152601
2016-01-25,0.00017086
2016-01-26,-0.0094624
2016-01-27,0.01271835
2016-01-28,0.00144732
2016-01-29,0.01654304
2016-02-01,0.00766869
2016-02-02,-0.01924242
2016-02-03,0.00857807
2016-02-04,0.0100737
2016-02-05,-0.00631285
2016-02-10,-0.00541885
2016-02-11,-0.01691254
2016-02-12,0.01009479
2016-02-15,0.00981968
2016-02-16,0.01534702
2016-02-17,0.00255994
2016-02-18,0.00130963
2016-02-19,0.00574058
2016-02-22,0.00655005
2016-02-23,-0.00956996
2016-02-24,-0.0055871
2016-02-25,-0.00214932
2016-02-26,0.00358634
2016-02-29,0.01619542
2016-03-01,0.01797224
2016-03-02,0.00572315
2016-03-03,0.02541239
2016-03-04,0.02254749
2016-03-07,-0.0005497
2016-03-08,0.00225735
2016-03-09,-0.0001391
2016-03-10,0.01411705
2016-03-11,-0.00560487
2016-03-14,-0.00621108
2016-03-15,-0.0127193
2016-03-16,0.00818932
2016-03-17,0.02855513
2016-03-18,-0.00055899
2016-03-21,0.00276391
2016-03-22,0.00339927
2016-03-23,-0.0112157
2016-03-24,-0.00524217
2016-03-28,0.01043308
2016-03-29,0.00208127
2016-03-30,0.00336056
2016-03-31,-0.01645649
2016-04-01,0.00837155
2016-04-04,-0.01579871
2016-04-05,0.00450651
2016-04-06,-0.01374905
2016-04-07,0.00732013
2016-04-08,0.02366968
2016-04-11,-0.0130724
2016-04-12,0.01675163
2016-04-13,0.01895184
2016-04-14,-0.00278486
2016-04-15,0.00665074
2016-04-18,0.00072851
2016-04-19,0.00880607
2016-04-20,-0.00443945
2016-04-22,-0.01108777
2016-04-25,-0.00634464
2016-04-26,0.00983779
2016-04-27,0.01795034
2016-04-28,-0.00088308
2016-04-29,-0.00603937
2016-05-02,0.00063153
2016-05-03,-0.00405113
2016-05-04,0.00264664
2016-05-05,-0.00577127
2016-05-06,-0.00147246
2016-05-09,-0.00341494
2016-05-10,0.02007136
2016-05-11,0.00130487
2016-05-12,0.01444428
2016-05-13,-0.00815121
2016-05-16,-0.00346019
2016-05-17,-0.01631585
2016-05-18,-0.00622183
2016-05-19,-0.00390647
2016-05-20,-0.0025553
2016-05-23,-0.00771014
2016-05-24,0.00420405
2016-05-25,-0.00027304
2016-05-27,-0.00149374
2016-05-30,-0.00163704
2016-05-31,0.00032929
2016-06-01,0.00875843
2016-06-02,0.01216075
2016-06-03,0.00953085
2016-06-06,-0.00089677
2016-06-07,0.00065255
2016-06-08,0.0118377
2016-06-09,-0.00344384
2016-06-10,-0.01721683
2016-06-13,-0.00108367
2016-06-14,-0.00958948
2016-06-15,0.00395836
2016-06-16,0.00489024
2016-06-17,-0.00184557
2016-06-20,0.01138258
2016-06-21,0.01211495
2016-06-22,-0.00912931
2016-06-23,0.01383655
2016-06-24,-0.01426274
2016-06-27,-0.00617736
2016-06-28,0.00263953
2016-06-29,0.01260328
2016-06-30,0.00810401
2016-07-01,0.00647062
2016-07-04,0.00226003
2016-07-05,-0.00580132
2016-07-06,-0.00536779
2016-07-07,0.00391771
2016-07-08,0.01280213
2016-07-11,0.00617681
2016-07-12,0.00396359
2016-07-13,0.0044853
2016-07-14,0.01061747
2016-07-15,0.00440695
2016-07-18,0.00909614
2016-07-19,0.003848
2016-07-20,-0.00546025
2016-07-21,-0.00041172
2016-07-22,0.0049508
2016-07-25,-0.0066579
2016-07-26,-0.0028439
2016-07-27,-0.00188135
2016-07-28,0.00420741
2016-07-29,0.0031274
2016-08-01,0.00288421
2016-08-02,-0.01371502
2016-08-03,-0.00153339
2016-08-04,0.00933559
2016-08-05,0.00308673
2016-08-08,-0.00415033
2016-08-09,0.00172086
2016-08-10,-0.00475592
2016-08-11,0.00879045
2016-08-12,-0.00676783
2016-08-15,-0.0014341
2016-08-16,-0.00552411
2016-08-17,0.00483576
2016-08-18,-0.00356303
2016-08-19,-0.00050183
2016-08-22,-0.00714631
2016-08-23,-0.00428586
2016-08-24,0.00138436
2016-08-25,0.0002835
2016-08-26,-0.0033627
2016-08-29,0.0084749
2016-08-30,0.00078343
2016-08-31,-0.00143944
2016-09-01,-0.0003913
2016-09-02,0.00767988
2016-09-05,0.00079327
2016-09-06,0.00643474
2016-09-08,-0.00239919
2016-09-09,-0.0177967
2016-09-12,0.00499019
2016-09-13,-0.01314569
2016-09-14,0.00154783
2016-09-15,0.00940591
2016-09-16,-0.00222994
2016-09-19,0.00316332
2016-09-20,0.00401205
2016-09-21,0.00064559
2016-09-22,0.00545362
2016-09-23,-0.00614521
2016-09-26,-0.0040698
2016-09-27,0.0052089
2016-09-28,0.00813358
2016-09-29,-0.00945928
2016-09-30,-0.00064099
2016-10-03,0.01051273
2016-10-04,-0.00462865
2016-10-05,0.00912168
2016-10-06,0.00326411
2016-10-07,0.00143852
2016-10-10,0.00443785
2016-10-11,-0.0039255
2016-10-13,-0.00155631
2016-10-14,0.00303488
2016-10-17,0.00427289
2016-10-18,0.01085576
2016-10-19,0.00407135
2016-10-20,0.00093331
2016-10-21,-0.0007908
2016-10-24,-0.00276157
2016-10-25,-0.00654627
2016-10-26,-0.00455789
2016-10-27,0.00125899
2016-10-28,-0.0020891
2016-10-31,0.00527799
2016-11-01,-0.01233242
2016-11-03,-0.01552493
2016-11-04,-0.00519772
2016-11-07,0.01913833
2016-11-08,0.00267458
2016-11-09,-0.01582405
2016-11-10,-0.02992506
2016-11-11,-0.01486257
2016-11-14,4.676e-05
2016-11-16,0.00451196
2016-11-17,-0.00778978
2016-11-18,-0.0041493
2016-11-21,0.00796331
2016-11-22,0.00501617
2016-11-23,-0.00165274
2016-11-24,0.00190896
2016-11-25,-0.00353985
2016-11-28,0.01130678
2016-11-29,-0.01173738
2016-11-30,0.00254892
2016-12-01,-0.02683295
2016-12-02,0.00860436
2016-12-05,-0.00193225
2016-12-06,0.00955051
2016-12-07,0.00572585
2016-12-08,-0.0076873
2016-12-09,-0.00459013
2016-12-12,-0.01618678
2016-12-13,0.0127005
2016-12-14,-0.01471163
2016-12-15,-0.00168571
2016-12-16,0.00929436
2016-12-19,-0.00402246
2016-12-20,0.00024448
2016-12-21,0.00025354
2016-12-22,0.00334604
2016-12-23,0.0062587
2016-12-26,0.00456079
2016-12-27,0.00518392
2016-12-28,0.0095145
2016-12-29,0.00416514
2016-12-30,-0.00023294
2017-01-02,-0.0026118
2017-01-03,0.02652732
2017-01-04,0.00084161
2017-01-05,0.00091995
2017-01-06,-0.00410485
2017-01-09,0.00310257
2017-01-10,-0.00154833
2017-01-11,-0.0010723
2017-01-12,0.0230563
2017-01-13,0.00298939
2017-01-16,0.00156171
2017-01-17,0.0072662
2017-01-18,-0.00942357
2017-01-19,-0.00403229
2017-01-20,0.00631838
2017-01-23,0.00355265
2017-01-24,4.844e-05
2017-01-25,0.00092059
2017-01-26,0.00280834
2017-01-27,0.00321356
2017-01-30,-0.01250011
2017-01-31,0.00779667
2017-02-01,0.00137081
2017-02-02,0.00203193
2017-02-03,0.01078792
2017-02-06,-0.00652465
2017-02-07,-0.00042783
2017-02-08,0.00080408
2017-02-09,0.0011431
2017-02-10,0.0103375
2017-02-13,-0.00090988
2017-02-14,0.00330115
2017-02-15,0.01287779
2017-02-16,-0.00376387
2017-02-17,0.00713452
2017-02-20,0.00215759
2017-02-21,0.00964964
2017-02-22,-0.00397965
2017-02-23,-0.00956911
2017-02-24,-0.00708476
2017-03-01,0.00477421
2017-03-02,-0.00927439
2017-03-03,0.00507577
2017-03-06,0.00490937
2017-03-07,-0.00352705
2017-03-08,-0.00701902
2017-03-09,-0.00311546
2017-03-10,0.00629897
2017-03-13,0.00821941
2017-03-14,-0.00681974
2017-03-15,0.00997807
2017-03-16,-0.00733695
2017-03-17,-0.00959561
2017-03-20,0.00626636
2017-03-21,-0.01516711
2017-03-22,0.00039926
2017-03-23,-0.00096066
2017-03-24,0.00115553
2017-03-27,0.00039981
2017-03-28,0.00727088
2017-03-29,0.0078498
2017-03-30,-0.00209594
2017-03-31,0.00279317
2017-04-03,-0.00165918
2017-04-04,-0.0002655
2017-04-05,-0.0020151
2017-04-06,0.00123367
2017-04-07,0.00243944
2017-04-10,0.00381007
2017-04-11,-0.00441366
2017-04-12,-0.00056908
2017-04-13,-0.00393078
2017-04-17,0.01478496
2017-04-18,-0.0010611
2017-04-19,-0.00968892
2017-04-20,0.0051446
2017-04-24,0.00181209
2017-04-25,0.01283432
2017-04-26,-0.00518141
2017-04-27,-0.00454901
2017-04-28,0.01068584
2017-05-02,0.01208206
2017-05-03,0.0014798
2017-05-04,-0.00210736
2017-05-05,0.0088932
2017-05-08,-0.0010909
2017-05-09,0.01332654
2017-05-10,0.01330094
2017-05-11,0.00257627
2017-05-12,-0.00054696
2017-05-15,0.00021932
2017-05-16,0.0075617
2017-05-17,-0.00703849
2017-05-18,-0.05070743
2017-05-19,0.0080476
2017-05-22,-0.01841427
2017-05-23,0.01128981
2017-05-24,0.01381694
2017-05-25,-0.00400432
2017-05-26,0.00902636
2017-05-29,-0.00244266
